,user_id,week,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,visited,adopted_user
2205,3017,21,SIGNUP,1,0,235,209,yes
2206,3018,21,ORG_INVITE,0,1,214,55,yes
2207,3019,17,ORG_INVITE,0,0,203,1,No
2208,3020,21,ORG_INVITE,1,1,54,1,No
2209,3021,18,ORG_INVITE,0,0,86,1,No
2210,3023,23,PERSONAL_PROJECTS,0,0,224,1,No
2211,3024,19,SIGNUP,0,0,397,1,No
2212,3025,21,PERSONAL_PROJECTS,0,0,278,76,yes
2213,3026,21,ORG_INVITE,0,0,28,23,yes
2214,3027,42,GUEST_INVITE,0,0,1,2,No
2215,3028,22,SIGNUP,0,0,337,137,yes
2216,3029,7,SIGNUP,1,0,40,1,No
2217,3030,27,SIGNUP,0,0,75,1,No
2218,3032,22,PERSONAL_PROJECTS,0,0,387,117,yes
2219,3033,20,GUEST_INVITE,1,0,150,2,No
2220,3034,50,SIGNUP,0,0,8,1,No
2221,3035,23,GUEST_INVITE,0,0,239,1,No
2222,3036,22,PERSONAL_PROJECTS,0,0,154,10,yes
2223,3037,39,SIGNUP_GOOGLE_AUTH,0,0,17,1,No
2224,3038,39,GUEST_INVITE,0,0,91,1,No
2225,3039,13,GUEST_INVITE,0,0,3,25,yes
2226,3041,16,SIGNUP,0,0,2,1,No
2227,3044,15,PERSONAL_PROJECTS,1,0,138,1,No
2228,3045,3,ORG_INVITE,0,0,128,1,No
2229,3046,22,ORG_INVITE,1,1,145,76,yes
2230,3047,7,ORG_INVITE,0,0,335,1,No
2231,3052,46,PERSONAL_PROJECTS,1,1,27,8,yes
2232,3053,43,GUEST_INVITE,0,0,206,35,yes
2233,3054,7,ORG_INVITE,0,0,5,1,No
2234,3055,33,ORG_INVITE,0,0,54,1,No
2235,3057,32,ORG_INVITE,0,0,124,1,No
2236,3059,1,ORG_INVITE,0,0,171,3,yes
2237,3060,14,GUEST_INVITE,1,1,32,2,No
2238,3061,18,ORG_INVITE,0,0,158,1,No
2239,3063,20,SIGNUP,0,0,130,4,yes
2240,3064,33,SIGNUP_GOOGLE_AUTH,0,0,104,1,No
2241,3065,34,ORG_INVITE,1,1,228,1,No
2242,3066,23,GUEST_INVITE,0,0,162,408,yes
2243,3067,23,SIGNUP,1,0,390,182,yes
2244,3069,14,GUEST_INVITE,1,0,94,10,yes
2245,3070,5,SIGNUP,0,0,136,1,No
2246,3071,27,PERSONAL_PROJECTS,0,0,7,57,yes
2247,3072,14,SIGNUP,1,1,392,1,No
2248,3073,28,SIGNUP,1,1,137,4,yes
2249,3074,5,GUEST_INVITE,0,0,129,1,No
2250,3075,20,ORG_INVITE,0,0,39,1,No
2251,3076,21,SIGNUP_GOOGLE_AUTH,0,0,281,21,yes
2252,3077,35,ORG_INVITE,0,0,14,5,yes
2253,3078,18,PERSONAL_PROJECTS,1,0,12,1,No
2254,3079,12,ORG_INVITE,1,0,8,1,No
2255,3080,23,SIGNUP,0,0,240,26,yes
2256,3081,26,ORG_INVITE,1,0,213,16,yes
2257,3082,34,GUEST_INVITE,0,0,282,1,No
2258,3083,52,PERSONAL_PROJECTS,0,1,204,6,yes
2259,3084,18,ORG_INVITE,0,0,3,1,No
2260,3087,22,GUEST_INVITE,0,0,13,216,yes
2261,3088,4,SIGNUP,0,0,320,1,No
2262,3091,11,GUEST_INVITE,1,1,120,1,No
2263,3092,52,SIGNUP_GOOGLE_AUTH,1,1,10,1,No
2264,3093,21,ORG_INVITE,0,0,1,326,yes
2265,3095,4,GUEST_INVITE,0,0,55,1,No
2266,3096,23,SIGNUP,1,0,263,1,No
2267,3097,34,ORG_INVITE,0,0,3,1,No
2268,3098,34,ORG_INVITE,1,1,176,2,No
2269,3100,22,PERSONAL_PROJECTS,0,0,271,40,yes
2270,3102,16,GUEST_INVITE,1,1,157,6,yes
2271,3105,4,SIGNUP_GOOGLE_AUTH,0,0,42,1,No
2272,3106,14,SIGNUP,0,0,99,1,No
2273,3107,13,SIGNUP,0,0,56,1,No
2274,3108,22,SIGNUP_GOOGLE_AUTH,1,0,11,1,No
2275,3109,15,ORG_INVITE,0,0,206,1,No
2276,3110,11,SIGNUP,0,0,370,1,No
2277,3111,52,PERSONAL_PROJECTS,0,0,348,1,No
2278,3112,22,ORG_INVITE,0,0,301,187,yes
2279,3113,23,ORG_INVITE,0,0,231,228,yes
2280,3116,50,ORG_INVITE,0,0,10,1,No
2281,3117,27,ORG_INVITE,0,0,317,1,No
2282,3118,14,ORG_INVITE,0,0,7,1,No
2283,3119,48,ORG_INVITE,0,0,339,1,No
2284,3120,17,SIGNUP,0,0,110,1,No
2285,3121,14,ORG_INVITE,0,0,5,1,No
2286,3122,37,ORG_INVITE,0,0,27,1,No
2287,3123,2,SIGNUP_GOOGLE_AUTH,0,0,27,1,No
2288,3124,33,SIGNUP,0,0,75,3,yes
2289,3125,47,ORG_INVITE,0,0,155,7,yes
2290,3126,6,SIGNUP,0,0,4,1,No
2291,3129,24,ORG_INVITE,1,0,100,1,No
2292,3130,31,ORG_INVITE,0,0,10,1,No
2293,3131,42,GUEST_INVITE,0,0,402,1,No
2294,3133,5,ORG_INVITE,0,0,362,4,yes
2295,3134,22,ORG_INVITE,0,1,58,1,No
2296,3136,35,ORG_INVITE,1,0,23,1,No
2297,3137,23,SIGNUP_GOOGLE_AUTH,0,0,284,229,yes
2298,3138,12,SIGNUP,1,0,82,1,No
2299,3139,22,ORG_INVITE,0,0,406,337,yes
2300,3140,4,GUEST_INVITE,0,0,406,3,yes
2301,3141,31,GUEST_INVITE,1,0,307,1,No
2302,3142,47,ORG_INVITE,0,0,0,1,No
2303,3145,23,ORG_INVITE,1,0,209,65,yes
2304,3146,21,SIGNUP,0,0,173,1,No
2305,3147,9,SIGNUP_GOOGLE_AUTH,1,1,41,1,No
2306,3150,2,PERSONAL_PROJECTS,0,0,225,1,No
2307,3153,45,SIGNUP,0,0,2,2,No
2308,3154,18,ORG_INVITE,1,0,177,1,No
2309,3155,29,SIGNUP_GOOGLE_AUTH,0,0,390,1,No
2310,3158,33,ORG_INVITE,0,0,105,1,No
2311,3159,3,ORG_INVITE,0,0,49,3,yes
2312,3160,21,SIGNUP,0,0,14,372,yes
2313,3162,10,GUEST_INVITE,0,0,18,1,No
2314,3163,23,SIGNUP,1,0,287,133,yes
2315,3164,18,SIGNUP,0,0,30,1,No
2316,3166,20,ORG_INVITE,1,0,0,1,No
2317,3167,32,SIGNUP_GOOGLE_AUTH,0,0,4,1,No
2318,3168,7,SIGNUP_GOOGLE_AUTH,1,1,283,1,No
2319,3171,26,SIGNUP,0,0,145,1,No
2320,3172,49,SIGNUP,0,0,97,1,No
2321,3175,23,GUEST_INVITE,0,0,260,364,yes
2322,3176,17,SIGNUP,0,0,45,1,No
2323,3177,15,PERSONAL_PROJECTS,0,0,224,1,No
2324,3178,22,GUEST_INVITE,1,1,225,8,yes
2325,3179,8,SIGNUP_GOOGLE_AUTH,1,0,277,4,yes
2326,3180,23,PERSONAL_PROJECTS,1,1,213,147,yes
2327,3183,22,SIGNUP,0,0,15,3,yes
2328,3184,21,GUEST_INVITE,0,0,233,1,No
2329,3185,22,ORG_INVITE,0,0,284,77,yes
2330,3186,11,SIGNUP,0,0,7,1,No
2331,3187,14,SIGNUP_GOOGLE_AUTH,0,0,17,1,No
2332,3188,28,ORG_INVITE,0,0,330,1,No
2333,3190,2,SIGNUP_GOOGLE_AUTH,0,0,167,1,No
2334,3191,40,GUEST_INVITE,0,0,247,1,No
2335,3192,26,GUEST_INVITE,1,1,353,1,No
2336,3193,21,SIGNUP_GOOGLE_AUTH,0,0,211,237,yes
2337,3194,51,SIGNUP_GOOGLE_AUTH,1,0,4,18,yes
2338,3195,28,GUEST_INVITE,1,1,107,1,No
2339,3197,45,SIGNUP_GOOGLE_AUTH,0,1,401,1,No
2340,3198,22,ORG_INVITE,0,0,308,1,No
2341,3199,22,SIGNUP_GOOGLE_AUTH,0,0,334,1,No
2342,3201,37,SIGNUP_GOOGLE_AUTH,0,0,329,4,yes
2343,3202,9,ORG_INVITE,0,0,218,1,No
2344,3203,23,GUEST_INVITE,0,0,241,6,yes
2345,3204,22,ORG_INVITE,0,0,33,195,yes
2346,3205,15,ORG_INVITE,0,0,131,7,yes
2347,3206,27,ORG_INVITE,0,0,62,1,No
2348,3207,18,GUEST_INVITE,1,0,83,14,yes
2349,3208,11,ORG_INVITE,0,0,81,1,No
2350,3209,35,SIGNUP_GOOGLE_AUTH,0,0,287,1,No
2351,3210,19,SIGNUP,1,0,209,1,No
2352,3211,12,ORG_INVITE,0,0,128,1,No
2353,3212,30,ORG_INVITE,1,0,22,1,No
2354,3213,15,GUEST_INVITE,1,1,8,1,No
2355,3214,8,ORG_INVITE,0,0,264,1,No
2356,3216,47,SIGNUP_GOOGLE_AUTH,0,0,18,3,yes
2357,3217,21,ORG_INVITE,0,0,70,338,yes
2358,3218,15,ORG_INVITE,0,0,68,1,No
2359,3220,19,SIGNUP,1,0,225,3,yes
2360,3222,14,SIGNUP_GOOGLE_AUTH,0,0,31,3,yes
2361,3226,22,SIGNUP,1,0,74,502,yes
2362,3227,27,GUEST_INVITE,0,0,167,1,No
2363,3228,37,SIGNUP_GOOGLE_AUTH,0,0,332,1,No
2364,3229,15,SIGNUP,1,0,14,1,No
2365,3231,1,ORG_INVITE,0,0,0,1,No
2366,3232,23,ORG_INVITE,0,0,240,171,yes
2367,3233,31,GUEST_INVITE,0,0,342,1,No
2368,3234,42,GUEST_INVITE,0,0,18,1,No
2369,3235,22,SIGNUP,1,1,136,78,yes
2370,3236,21,GUEST_INVITE,0,0,190,1,No
2371,3238,22,ORG_INVITE,0,1,338,8,yes
2372,3239,22,GUEST_INVITE,0,0,200,124,yes
2373,3240,38,ORG_INVITE,0,0,339,4,yes
2374,3242,17,PERSONAL_PROJECTS,1,1,101,1,No
2375,3243,50,GUEST_INVITE,0,0,242,1,No
2376,3244,23,ORG_INVITE,1,0,16,285,yes
2377,3245,41,SIGNUP_GOOGLE_AUTH,0,0,85,1,No
2378,3248,47,ORG_INVITE,0,0,7,1,No
2379,3249,10,ORG_INVITE,1,1,107,1,No
2380,3250,2,ORG_INVITE,0,0,0,1,No
2381,3251,20,SIGNUP,0,0,103,1,No
2382,3252,40,SIGNUP,0,0,305,1,No
2383,3253,8,GUEST_INVITE,0,1,61,1,No
2384,3254,38,ORG_INVITE,0,0,53,1,No
2385,3255,10,SIGNUP,0,0,1,1,No
2386,3256,48,SIGNUP_GOOGLE_AUTH,0,0,76,1,No
2387,3257,33,ORG_INVITE,1,1,107,1,No
2388,3258,48,GUEST_INVITE,0,0,80,1,No
2389,3260,21,ORG_INVITE,0,0,128,1,No
2390,3261,30,ORG_INVITE,0,0,301,1,No
2391,3262,47,ORG_INVITE,0,0,109,1,No
2392,3263,6,ORG_INVITE,1,0,177,1,No
2393,3264,21,ORG_INVITE,0,0,401,1,No
2394,3265,36,ORG_INVITE,0,0,54,1,No
2395,3267,22,PERSONAL_PROJECTS,0,0,0,1,No
2396,3268,24,SIGNUP_GOOGLE_AUTH,0,0,0,1,No
2397,3269,23,GUEST_INVITE,1,1,148,566,yes
2398,3270,12,ORG_INVITE,0,1,111,1,No
2399,3272,17,ORG_INVITE,0,0,170,2,No
2400,3273,23,SIGNUP_GOOGLE_AUTH,0,0,24,9,yes
2401,3274,17,SIGNUP,0,1,18,1,No
2402,3275,16,ORG_INVITE,0,0,34,1,No
2403,3277,43,ORG_INVITE,0,0,89,1,No
2404,3278,26,GUEST_INVITE,0,0,398,1,No
2405,3280,22,SIGNUP_GOOGLE_AUTH,1,0,111,5,yes
2406,3283,21,SIGNUP_GOOGLE_AUTH,0,0,6,1,No
2407,3284,5,SIGNUP,0,0,48,1,No
2408,3287,44,PERSONAL_PROJECTS,0,0,215,1,No
2409,3288,49,SIGNUP,0,0,22,1,No
2410,3291,14,ORG_INVITE,0,1,195,1,No
2411,3292,39,ORG_INVITE,0,0,189,1,No
2412,3293,21,ORG_INVITE,1,1,17,2,No
2413,3294,43,ORG_INVITE,0,0,210,8,yes
2414,3295,11,ORG_INVITE,0,0,14,1,No
2415,3301,11,SIGNUP,0,0,386,1,No
2416,3302,26,SIGNUP,0,0,340,1,No
2417,3303,43,ORG_INVITE,0,0,114,1,No
2418,3306,31,PERSONAL_PROJECTS,1,0,0,1,No
2419,3307,26,SIGNUP,0,0,201,1,No
2420,3309,20,SIGNUP,1,1,177,1,No
2421,3310,22,GUEST_INVITE,1,0,359,4,yes
2422,3311,21,GUEST_INVITE,0,0,375,44,yes
2423,3313,19,ORG_INVITE,0,0,193,1,No
2424,3314,5,ORG_INVITE,0,0,274,1,No
2425,3315,22,GUEST_INVITE,1,1,65,4,yes
2426,3317,22,SIGNUP_GOOGLE_AUTH,0,0,386,7,yes
2427,3318,50,SIGNUP_GOOGLE_AUTH,0,0,334,3,yes
2428,3319,29,SIGNUP,0,0,185,1,No
2429,3320,21,ORG_INVITE,0,0,126,1,No
2430,3322,38,ORG_INVITE,0,0,49,1,No
2431,3323,18,PERSONAL_PROJECTS,0,0,325,3,yes
2432,3324,23,ORG_INVITE,0,0,407,14,yes
2433,3325,19,ORG_INVITE,0,0,192,1,No
2434,3327,21,ORG_INVITE,1,0,127,6,yes
2435,3328,13,ORG_INVITE,0,0,0,1,No
2436,3331,29,GUEST_INVITE,1,1,108,2,No
2437,3332,26,ORG_INVITE,1,0,137,15,yes
2438,3335,34,ORG_INVITE,0,0,332,1,No
2439,3337,29,ORG_INVITE,1,1,20,1,No
2440,3338,22,GUEST_INVITE,0,0,32,32,yes
2441,3339,22,PERSONAL_PROJECTS,0,0,123,281,yes
2442,3340,49,ORG_INVITE,0,0,54,1,No
2443,3341,15,GUEST_INVITE,1,1,9,1,No
2444,3342,30,ORG_INVITE,1,1,0,1,No
2445,3344,15,PERSONAL_PROJECTS,0,0,62,1,No
2446,3345,26,PERSONAL_PROJECTS,0,0,411,1,No
2447,3346,22,GUEST_INVITE,0,0,105,7,yes
2448,3347,18,GUEST_INVITE,1,1,123,10,yes
2449,3350,50,ORG_INVITE,0,0,324,1,No
2450,3352,6,SIGNUP_GOOGLE_AUTH,0,1,345,2,No
2451,3353,23,PERSONAL_PROJECTS,0,0,302,282,yes
2452,3355,42,SIGNUP_GOOGLE_AUTH,0,0,278,1,No
2453,3356,42,SIGNUP,0,0,219,3,yes
2454,3359,3,ORG_INVITE,0,0,71,3,yes
2455,3360,22,ORG_INVITE,1,0,213,106,yes
2456,3362,51,PERSONAL_PROJECTS,1,1,262,1,No
2457,3363,30,SIGNUP_GOOGLE_AUTH,0,0,87,1,No
2458,3365,20,PERSONAL_PROJECTS,0,0,1,1,No
2459,3367,37,GUEST_INVITE,0,0,190,1,No
2460,3368,42,ORG_INVITE,0,0,201,1,No
2461,3369,44,SIGNUP,1,0,21,1,No
2462,3370,23,ORG_INVITE,0,0,160,95,yes
2463,3371,13,GUEST_INVITE,1,0,0,1,No
2464,3373,35,SIGNUP_GOOGLE_AUTH,1,1,266,1,No
2465,3374,21,SIGNUP_GOOGLE_AUTH,1,0,22,3,yes
2466,3375,35,SIGNUP_GOOGLE_AUTH,1,1,287,1,No
2467,3377,22,ORG_INVITE,0,0,32,1,No
2468,3378,43,GUEST_INVITE,1,1,257,24,yes
2469,3379,11,GUEST_INVITE,1,0,185,1,No
2470,3380,32,SIGNUP_GOOGLE_AUTH,1,0,137,1,No
2471,3381,38,SIGNUP_GOOGLE_AUTH,0,0,194,39,yes
2472,3383,27,SIGNUP_GOOGLE_AUTH,1,1,350,1,No
2473,3384,11,PERSONAL_PROJECTS,0,0,57,1,No
2474,3385,24,SIGNUP,1,0,3,1,No
2475,3387,23,ORG_INVITE,0,0,254,52,yes
2476,3389,20,ORG_INVITE,1,1,10,131,yes
2477,3390,19,ORG_INVITE,0,0,89,27,yes
2478,3391,6,SIGNUP,0,0,97,1,No
2479,3392,31,ORG_INVITE,0,0,213,1,No
2480,3393,43,SIGNUP_GOOGLE_AUTH,0,0,22,1,No
2481,3396,38,ORG_INVITE,0,0,111,1,No
2482,3397,23,SIGNUP,0,0,343,231,yes
2483,3399,44,SIGNUP,0,0,284,1,No
2484,3401,17,GUEST_INVITE,1,1,22,1,No
2485,3402,47,ORG_INVITE,1,0,93,1,No
2486,3403,4,ORG_INVITE,0,0,54,1,No
2487,3404,22,ORG_INVITE,1,0,131,1,No
2488,3405,22,SIGNUP_GOOGLE_AUTH,1,1,31,53,yes
2489,3406,22,ORG_INVITE,0,0,7,1,No
2490,3407,22,PERSONAL_PROJECTS,0,0,260,1,No
2491,3408,21,SIGNUP_GOOGLE_AUTH,0,0,22,6,yes
2492,3409,47,PERSONAL_PROJECTS,0,0,181,54,yes
2493,3410,2,GUEST_INVITE,0,0,169,1,No
2494,3411,22,SIGNUP_GOOGLE_AUTH,0,0,154,379,yes
2495,3413,23,GUEST_INVITE,0,0,43,5,yes
2496,3416,2,ORG_INVITE,0,0,388,1,No
2497,3417,4,SIGNUP,0,0,174,1,No
2498,3418,1,SIGNUP,1,0,22,1,No
2499,3420,38,ORG_INVITE,0,0,182,1,No
2500,3422,9,ORG_INVITE,1,0,374,1,No
2501,3425,5,SIGNUP,0,0,119,1,No
2502,3426,23,GUEST_INVITE,0,0,39,73,yes
2503,3427,48,SIGNUP_GOOGLE_AUTH,0,0,2,1,No
2504,3428,46,SIGNUP_GOOGLE_AUTH,1,0,166,14,yes
2505,3430,6,ORG_INVITE,0,0,90,1,No
2506,3431,14,ORG_INVITE,0,0,253,5,yes
2507,3432,5,SIGNUP,0,0,87,1,No
2508,3434,12,SIGNUP,0,0,10,1,No
2509,3436,23,SIGNUP,1,0,14,128,yes
2510,3437,14,GUEST_INVITE,0,0,55,5,yes
2511,3438,16,GUEST_INVITE,1,0,310,1,No
2512,3440,43,ORG_INVITE,1,0,248,1,No
2513,3441,51,SIGNUP_GOOGLE_AUTH,1,1,100,1,No
2514,3442,38,PERSONAL_PROJECTS,1,0,25,1,No
2515,3443,19,GUEST_INVITE,1,1,38,2,No
2516,3444,49,ORG_INVITE,0,0,94,1,No
2517,3445,42,SIGNUP,1,1,2,1,No
2518,3446,14,GUEST_INVITE,0,0,6,1,No
2519,3447,14,GUEST_INVITE,0,0,206,1,No
2520,3451,23,ORG_INVITE,1,0,305,295,yes
2521,3452,8,SIGNUP,0,0,7,1,No
2522,3453,16,ORG_INVITE,0,1,3,1,No
2523,3454,40,SIGNUP,0,0,237,1,No
2524,3455,41,ORG_INVITE,0,0,247,1,No
2525,3458,17,PERSONAL_PROJECTS,0,0,23,1,No
2526,3459,3,PERSONAL_PROJECTS,0,0,212,1,No
2527,3460,8,SIGNUP,0,0,21,1,No
2528,3462,45,ORG_INVITE,0,0,22,1,No
2529,3463,22,ORG_INVITE,1,0,88,198,yes
2530,3464,42,SIGNUP,0,1,7,1,No
2531,3465,12,ORG_INVITE,1,0,39,1,No
2532,3466,3,SIGNUP_GOOGLE_AUTH,0,0,14,1,No
2533,3467,50,ORG_INVITE,0,0,128,1,No
2534,3468,22,SIGNUP_GOOGLE_AUTH,0,0,303,1,No
2535,3470,12,GUEST_INVITE,0,0,327,4,yes
2536,3471,37,PERSONAL_PROJECTS,0,0,2,1,No
2537,3472,39,SIGNUP,1,1,85,1,No
2538,3474,17,GUEST_INVITE,0,0,384,1,No
2539,3475,25,SIGNUP,0,1,12,1,No
2540,3477,29,SIGNUP,0,0,219,1,No
2541,3478,12,PERSONAL_PROJECTS,0,0,5,1,No
2542,3480,50,GUEST_INVITE,0,0,29,1,No
2543,3481,21,GUEST_INVITE,0,0,174,73,yes
2544,3482,12,SIGNUP,0,0,384,1,No
2545,3483,48,SIGNUP,0,0,80,1,No
2546,3484,23,GUEST_INVITE,1,0,165,80,yes
2547,3486,14,PERSONAL_PROJECTS,1,1,81,1,No
2548,3488,31,SIGNUP,0,0,24,1,No
2549,3489,48,ORG_INVITE,0,0,9,1,No
2550,3490,22,PERSONAL_PROJECTS,0,0,31,1,No
2551,3491,3,GUEST_INVITE,0,1,41,1,No
2552,3492,31,PERSONAL_PROJECTS,0,0,209,1,No
2553,3493,21,GUEST_INVITE,0,0,11,23,yes
2554,3494,14,ORG_INVITE,1,0,34,1,No
2555,3496,15,GUEST_INVITE,0,0,104,1,No
2556,3497,12,GUEST_INVITE,1,1,171,1,No
2557,3499,23,GUEST_INVITE,0,0,63,5,yes
2558,3501,17,SIGNUP,0,0,218,1,No
2559,3502,14,PERSONAL_PROJECTS,0,0,211,5,yes
2560,3503,3,ORG_INVITE,1,0,30,1,No
2561,3505,21,GUEST_INVITE,1,1,66,1,No
2562,3506,23,PERSONAL_PROJECTS,0,0,71,1,No
2563,3508,21,ORG_INVITE,0,0,292,1,No
2564,3509,9,GUEST_INVITE,0,0,164,1,No
2565,3510,26,SIGNUP,1,0,41,1,No
2566,3511,49,SIGNUP_GOOGLE_AUTH,0,0,19,1,No
2567,3512,4,PERSONAL_PROJECTS,1,1,345,1,No
2568,3514,29,PERSONAL_PROJECTS,0,0,139,7,yes
2569,3515,33,SIGNUP,1,1,158,1,No
2570,3517,31,PERSONAL_PROJECTS,1,1,349,4,yes
2571,3518,9,SIGNUP_GOOGLE_AUTH,0,0,150,1,No
2572,3519,4,GUEST_INVITE,1,1,108,1,No
2573,3520,19,SIGNUP_GOOGLE_AUTH,0,0,172,1,No
2574,3521,22,GUEST_INVITE,0,0,244,4,yes
2575,3522,22,GUEST_INVITE,0,0,306,117,yes
2576,3525,23,SIGNUP,0,0,2,123,yes
2577,3526,29,GUEST_INVITE,0,0,257,1,No
2578,3528,2,ORG_INVITE,0,0,8,1,No
2579,3529,49,SIGNUP_GOOGLE_AUTH,0,0,403,1,No
2580,3530,13,SIGNUP,0,0,99,1,No
2581,3531,22,SIGNUP,1,0,190,293,yes
2582,3532,17,SIGNUP_GOOGLE_AUTH,0,0,237,1,No
2583,3533,6,SIGNUP,0,1,11,1,No
2584,3536,48,SIGNUP,0,0,18,1,No
2585,3539,51,SIGNUP_GOOGLE_AUTH,0,0,20,1,No
2586,3540,1,SIGNUP,0,0,261,1,No
2587,3541,23,SIGNUP_GOOGLE_AUTH,0,0,254,44,yes
2588,3542,43,SIGNUP,0,0,203,1,No
2589,3543,39,ORG_INVITE,0,0,6,1,No
2590,3544,12,GUEST_INVITE,0,0,65,1,No
2591,3546,23,SIGNUP,1,0,250,143,yes
2592,3547,5,ORG_INVITE,1,1,305,1,No
2593,3548,30,ORG_INVITE,0,0,122,1,No
2594,3549,21,SIGNUP_GOOGLE_AUTH,0,0,69,2,No
2595,3550,32,GUEST_INVITE,0,0,3,1,No
2596,3551,35,ORG_INVITE,0,0,0,1,No
2597,3553,35,ORG_INVITE,0,1,360,1,No
2598,3554,11,PERSONAL_PROJECTS,0,1,3,1,No
2599,3555,37,ORG_INVITE,0,0,46,1,No
2600,3556,22,GUEST_INVITE,1,0,64,350,yes
2601,3557,8,SIGNUP,0,1,7,1,No
2602,3558,17,SIGNUP,0,0,230,2,No
2603,3559,27,GUEST_INVITE,0,0,175,1,No
2604,3560,23,SIGNUP_GOOGLE_AUTH,0,0,47,156,yes
2605,3561,23,GUEST_INVITE,1,0,72,100,yes
2606,3562,9,PERSONAL_PROJECTS,0,0,121,18,yes
2607,3563,1,SIGNUP,0,0,39,1,No
2608,3564,16,GUEST_INVITE,0,0,74,3,yes
2609,3566,33,PERSONAL_PROJECTS,0,0,58,1,No
2610,3567,42,SIGNUP_GOOGLE_AUTH,0,0,118,6,yes
2611,3568,35,ORG_INVITE,1,0,21,3,yes
2612,3569,24,ORG_INVITE,0,0,302,1,No
2613,3570,46,SIGNUP_GOOGLE_AUTH,0,0,54,2,No
2614,3571,13,SIGNUP_GOOGLE_AUTH,0,0,75,1,No
2615,3572,9,SIGNUP_GOOGLE_AUTH,1,0,351,1,No
2616,3573,10,ORG_INVITE,0,0,415,1,No
2617,3574,22,SIGNUP,0,0,44,83,yes
2618,3576,43,SIGNUP_GOOGLE_AUTH,0,0,139,1,No
2619,3577,23,SIGNUP,0,0,196,257,yes
2620,3578,22,GUEST_INVITE,0,0,31,28,yes
2621,3579,47,ORG_INVITE,0,0,228,1,No
2622,3580,45,SIGNUP,0,0,366,1,No
2623,3582,6,SIGNUP,0,1,12,1,No
2624,3583,50,GUEST_INVITE,1,0,243,1,No
2625,3584,11,ORG_INVITE,0,0,80,1,No
2626,3585,36,ORG_INVITE,0,0,0,1,No
2627,3586,32,SIGNUP_GOOGLE_AUTH,0,0,240,8,yes
2628,3587,21,SIGNUP,1,0,95,1,No
2629,3588,7,ORG_INVITE,0,0,58,1,No
2630,3592,23,PERSONAL_PROJECTS,0,0,124,45,yes
2631,3593,46,SIGNUP,0,0,306,54,yes
2632,3594,10,SIGNUP,0,0,368,1,No
2633,3595,1,SIGNUP,0,0,20,1,No
2634,3596,13,ORG_INVITE,0,0,130,1,No
2635,3597,17,SIGNUP_GOOGLE_AUTH,0,1,308,7,yes
2636,3598,23,GUEST_INVITE,0,0,286,68,yes
2637,3600,32,GUEST_INVITE,0,0,293,4,yes
2638,3601,27,SIGNUP_GOOGLE_AUTH,0,0,296,34,yes
2639,3602,22,GUEST_INVITE,0,0,104,1,No
2640,3604,9,GUEST_INVITE,0,0,90,1,No
2641,3606,22,GUEST_INVITE,0,0,84,3,yes
2642,3607,43,ORG_INVITE,0,0,11,4,yes
2643,3608,43,SIGNUP_GOOGLE_AUTH,1,0,3,1,No
2644,3609,23,PERSONAL_PROJECTS,0,0,10,142,yes
2645,3612,23,ORG_INVITE,0,0,145,156,yes
2646,3613,48,SIGNUP,0,0,189,1,No
2647,3615,42,SIGNUP,1,1,12,1,No
2648,3617,20,ORG_INVITE,1,0,72,21,yes
2649,3618,38,ORG_INVITE,0,0,182,1,No
2650,3619,22,ORG_INVITE,0,0,205,2,No
2651,3622,42,ORG_INVITE,0,0,20,1,No
2652,3623,22,ORG_INVITE,0,0,364,606,yes
2653,3624,13,GUEST_INVITE,0,0,4,1,No
2654,3625,35,ORG_INVITE,0,0,163,1,No
2655,3626,14,PERSONAL_PROJECTS,0,0,246,4,yes
2656,3628,27,SIGNUP,0,0,271,1,No
2657,3629,52,ORG_INVITE,1,1,271,1,No
2658,3630,14,ORG_INVITE,0,0,132,1,No
2659,3631,32,SIGNUP,0,0,166,1,No
2660,3632,3,GUEST_INVITE,0,0,16,1,No
2661,3633,45,ORG_INVITE,1,0,51,1,No
2662,3634,2,PERSONAL_PROJECTS,0,0,369,4,yes
2663,3635,9,ORG_INVITE,0,0,12,1,No
2664,3636,2,ORG_INVITE,0,0,26,1,No
2665,3637,31,SIGNUP_GOOGLE_AUTH,0,0,224,1,No
2666,3638,9,SIGNUP_GOOGLE_AUTH,1,1,2,3,yes
2667,3639,10,SIGNUP,0,0,1,8,yes
2668,3641,44,SIGNUP,0,0,37,17,yes
2669,3642,23,ORG_INVITE,0,0,152,284,yes
2670,3644,22,ORG_INVITE,1,1,103,225,yes
2671,3646,17,SIGNUP_GOOGLE_AUTH,0,0,164,1,No
2672,3647,47,SIGNUP_GOOGLE_AUTH,0,0,41,1,No
2673,3648,2,SIGNUP,0,0,2,1,No
2674,3650,15,GUEST_INVITE,0,0,145,1,No
2675,3651,23,ORG_INVITE,0,1,93,1,No
2676,3652,19,GUEST_INVITE,1,0,7,67,yes
2677,3653,31,SIGNUP_GOOGLE_AUTH,1,1,56,1,No
2678,3656,38,SIGNUP_GOOGLE_AUTH,0,0,88,1,No
2679,3657,32,ORG_INVITE,0,0,145,1,No
2680,3658,51,SIGNUP,0,0,130,1,No
2681,3659,15,ORG_INVITE,0,0,4,1,No
2682,3660,22,SIGNUP_GOOGLE_AUTH,0,0,0,1,No
